customer_id,first_month,items_in_first_month,region_Asia/Pacific,region_Europe,region_Middle East/Africa,loyalty_years_3-Jan,loyalty_years_5-Mar,joining_month_Aug,joining_month_Dec,joining_month_Feb,joining_month_Jan,joining_month_Jul,joining_month_Jun,joining_month_Mar,joining_month_May,joining_month_Nov,joining_month_Oct,joining_month_Sep,promotion_Yes
956,21.33,14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1216,24.81,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
386,21.42,7,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
806,15.92,14,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
344,16.83,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
770,16.29,9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
131,24.98,7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
872,19.14,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1124,15.33,9,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
88,15.79,14,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
331,21.6,7,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1239,13.51,13,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
467,16.79,5,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
122,16.75,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1045,19.76,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1096,15.54,14,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1131,13.58,13,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
861,21.09,9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1127,21.06,9,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
